"","text","emotion","polarity"
"4330"," sorry it would be an absolute waste of my time complained before you ignored my comments and the points i had raised","sadness","negative"
"4331"," called was told thats only fax number or to post to branch","unknown","positive"
"4332"," thank you very much","unknown","positive"
"4333"," no help only fax number is 0845 only other option is to post to branch ridiculous this is supposed to be online banking","unknown","negative"
"4334"," youve asked me to fax a signed form to an 0845 number no fax service i can find will send to 0845 what do i do","unknown","neutral"
"4335"," am okhope your weekend is ok howd the weather were u are plus whatare the standard time of cashing in cheques","unknown","positive"
"4336"," dont worry i will hsbc soon anyways therefore whether upgraded or not does not matter","joy","neutral"
"4337"," howare u this evening","unknown","positive"
"4338"," can you make me a coffee pleaseno sugar cheers ","unknown","positive"
"4339"," also i am your customer for 10yrs and you did not do nothing for me until todaysorry but you r too late","unknown","positive"
"4340"," have received a letter from you saying that you are upgrading my account without asking methis is disrespect","unknown","negative"
"4341"," you piss me off","anger","positive"
"4342"," hello how do i go about paying off some of my loan is it best i visit my local branch thanks","unknown","positive"
"4343"," same address given on monday 1st sent post on 2810  again on 2811 now via email on 5th and many many assurances of help","unknown","positive"
"4344"," ive been asking you for help last three mths in a branch now and your it systems not workingwhy is it not a surprise","surprise","negative"
"4345"," will do thanks","unknown","positive"
"4346"," where can i find my pension contract number is it made up of letters and numbers thanks","unknown","positive"
"4347"," the normal 0345 7 707070 ","unknown","positive"
"4348"," ive done it amp it works but its deleted my secure key off my iphone how do i rectify","unknown","positive"
"4349"," nope but ill give it a go letyouknow","unknown","negative"
"4350"," hi is there a prob with mobile banking mine wont load the app just shows the scenery hsbc","unknown","positive"
"4351"," thanks i would have hoped for an answer from ","unknown","positive"
"4352"," perfect all sorted many thanks for your quick help ","unknown","positive"
"4353"," if i left my card in an atm will they have it in branch for me if i take id","unknown","neutral"
"4354","   hsbc do you really want me to send the same email 3 times bankingfail","unknown","positive"
"4355"," sick and tired how badly hsbc stone are treating my daughter closing you this week","disgust","negative"
"4356"," thank you ill do that i do appreciate your prompt and helpful responses here  all the best matt","joy","positive"
"4357"," sent and any time is good","joy","positive"
"4358"," ive sent it just this second explaining the whole situation thanks again ","unknown","positive"
"4359"," great thanks","joy","positive"
"4360"," you too hope youll have a fab weekend ","unknown","positive"
"4361"," ok i shall email you now thanks for your help","unknown","neutral"
"4362"," im not impressed with being ignored","unknown","positive"
"4363"," aw thank you ","unknown","positive"
"4364"," thanks for checking in spoke to the branch manager who was really helpful so all sorted","unknown","positive"
"4365"," id like to thank jane from the hsbc in stratford mall e15 my card had issues n i had to pay for my uni thanks for ur help","joy","positive"
"4366"," yes i have internet access there is a hsbc near to me but they will not help is its hsbc egypt","joy","positive"
"4367"," i couldve been asked not told by secure web msg im hard of hearing  calling is hard branch visits inconvenient","unknown","negative"
"4368"," yes thank you they are sending me a new card","unknown","positive"
"4369"," thank you and no im unable to call uk from egypt","unknown","negative"
"4370"," you wrote saying youll suspend my savings ac as i havent used it for 2 years thats because i keep my savings in it","unknown","positive"
"4371"," i pay a service fee for my account","unknown","negative"
"4372"," you think my life revolves around trying to talk to you you need to understand service excellence","unknown","neutral"
"4373"," i cant get through to anyone i dont know my telephone banking number","sadness","neutral"
"4374"," vodafone are denying payment for my phone bill is this a problem with my card","unknown","negative"
"4375"," thanks for the response maybe youd consider bringing it back","unknown","positive"
"4376"," thanks any idea when i can expect to hear from the complaints team stillnocard","joy","negative"
"4377"," hi nick we have passed your query onto  who should be in touch soon to help you further zb","unknown","negative"
"4378"," this made it in two days why cant his other letter be sent first class  ","unknown","positive"
"4379","used to take  about 2 weeks to send a new card out even longer just got me  new on in 2 days sound that","unknown","positive"
"4380"," hi im currently in egypt and cant call the call centre but my card is lost how can i order one via email","unknown","negative"
